Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 7,Avg,SD,ddCt,Avg_ddCt,Exp
ASO517-551_WT_1.2-5_20210630,J15,ASO548_10,KQ2128_L18_5-08-5_10uM_P46,30.0694902442232,23.0047931102894,7.064697133933802,,,,-0.3608913026175973,,
ASO517-551_WT_1.2-5_20210630,J16,ASO548_10,KQ2128_L18_5-08-5_10uM_P46,30.1265856085597,22.9872519347362,7.139333673823501,,,,-0.2862547627278982,-0.30284063844209835,1.2335709007902085
ASO517-551_WT_1.2-5_20210630,J17,ASO548_10,KQ2128_L18_5-08-5_10uM_P46,30.0792089653674,22.955814072764,7.1233948926034,,,,-0.3021935439479986,,
ASO517-551_WT_1.2-5_20210630,J18,ASO548_10,KQ2128_L18_5-08-5_10uM_P46,30.1245672353259,23.0190524074249,7.1055148279010005,,,,-0.32007360865039836,,
ASO517-551_WT_1.2-5_20210630,J19,ASO548_3,KQ2128_L18_5-08-5_3uM_P46,30.1307047261985,22.8110863986556,7.319618327542898,,,,-0.10597010900850101,-0.19786480685476646,1.1469995353001394
ASO517-551_WT_1.2-5_20210630,J20,ASO548_3,KQ2128_L18_5-08-5_3uM_P46,30.0128243368886,22.7670739748487,7.2457503620398995,,,,-0.17983807451149936,,
ASO517-551_WT_1.2-5_20210630,J21,ASO548_3,KQ2128_L18_5-08-5_3uM_P46,29.9721828491659,22.8543806496588,7.1178021995071,,,,-0.30778623704429897,,
ASO517-551_WT_1.2-5_20210630,J22,ASO548_3,KQ2128_L18_5-08-5_3uM_P46,29.8982213319218,22.7223582317808,7.175863100141001,,,,-0.24972533641039796,-0.2331944928992661,1.1754347806932235
ASO517-551_WT_1.2-5_20210630,J23,ASO548_3,KQ2128_L18_5-08-5_3uM_P46,29.875049536577,22.7396106131628,7.135438923414199,,,,-0.29014951313719983,,
ASO517-551_WT_1.2-5_20210630,J24,ASO548_3,KQ2128_L18_5-08-5_3uM_P46,30.0711147354874,22.8052349280862,7.265879807401198,,,,-0.15970862915020057,,
ASO517-551_WT_1.2-5_20210630,K13,ASO549_10,KQ2129_L18_5-08-5_10uM_P46,31.1462027110422,23.3203275450699,7.825875165972299,,,,0.40028672942090004,0.42786881315179964,0.7433590841174073
ASO517-551_WT_1.2-5_20210630,K14,ASO549_10,KQ2129_L18_5-08-5_10uM_P46,31.2026611134403,23.3442063681324,7.858454745307899,,,,0.4328663087565001,,
ASO517-551_WT_1.2-5_20210630,K15,ASO549_10,KQ2129_L18_5-08-5_10uM_P46,31.2378220566651,23.3617802188357,7.876041837829398,,,,0.4504534012779988,,
ASO517-551_WT_1.2-5_20210630,K16,ASO549_10,KQ2129_L18_5-08-5_10uM_P46,31.5426733815683,23.4354497496701,8.1072236318982,,,,0.6816351953468018,0.6564680139932673,0.6344295990248618
ASO517-551_WT_1.2-5_20210630,K17,ASO549_10,KQ2129_L18_5-08-5_10uM_P46,31.6213019217813,23.4076423128091,8.2136596089722,,,,0.7880711724208016,,
ASO517-551_WT_1.2-5_20210630,K18,ASO549_10,KQ2129_L18_5-08-5_10uM_P46,31.360190757204,23.4349046464404,7.925286110763597,,,,0.49969767421219835,,
ASO517-551_WT_1.2-5_20210630,K19,ASO549_3,KQ2129_L18_5-08-5_3uM_P46,30.7548356499891,22.8877500285967,7.867085621392402,,,,0.441497184841003,0.44735625664016787,0.7333855487512825
ASO517-551_WT_1.2-5_20210630,K20,ASO549_3,KQ2129_L18_5-08-5_3uM_P46,30.7383049030384,22.8432068914705,7.8950980115678995,,,,0.4695095750165006,,
ASO517-551_WT_1.2-5_20210630,K21,ASO549_3,KQ2129_L18_5-08-5_3uM_P46,30.7531021339842,22.8964516873698,7.856650446614399,,,,0.43106201006300005,,
ASO517-551_WT_1.2-5_20210630,K22,ASO549_3,KQ2129_L18_5-08-5_3uM_P46,30.7952312255248,22.9809809568476,7.814250268677203,,,,0.38866183212580374,0.34264214502940327,0.7885957579510002
ASO517-551_WT_1.2-5_20210630,K23,ASO549_3,KQ2129_L18_5-08-5_3uM_P46,30.691386256141,22.9828089134219,7.708577342719103,,,,0.282988906167704,,
ASO517-551_WT_1.2-5_20210630,K24,ASO549_3,KQ2129_L18_5-08-5_3uM_P46,30.8235395424466,23.0416754091005,7.781864133346101,,,,0.35627569679470206,,
