Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
ASO505-528_MT_20210623,F8,ASO510_3,KQ2090_L20_6-08-6_3uM_P43,33.0106782044835,25.7419736179456,7.268704586537897,,,-0.042111949146329763,,,,,,
ASO505-528_MT_20210623,F9,ASO510_3,KQ2090_L20_6-08-6_3uM_P43,33.0644355958045,25.8230524228838,7.241383172920695,,,-0.06943336276353129,,,,,,
ASO505-528_MT_20210623,F10,ASO510_3,KQ2090_L20_6-08-6_3uM_P43,33.0064032060686,25.185437926144,7.820965279924597,,,0.5101487442403698,0.32567194350310597,0.7979266608706008,,,,
ASO505-528_MT_20210623,F11,ASO510_3,KQ2090_L20_6-08-6_3uM_P43,32.8455373034425,25.2154030636952,7.630134239747299,,,0.3193177040630726,,,,,,
ASO505-528_MT_20210623,F12,ASO510_3,KQ2090_L20_6-08-6_3uM_P43,32.7071831924473,25.2488172745572,7.458365917890102,,,0.14754938220587555,,,,,,
ASO505-528_MT_20210623,A13,ASO511_10,KQ2091_L20_6-08-6_10uM_P43,34.7673781032481,25.9562286940438,8.811149409204297,,,1.5003328735200707,1.5883728288047039,0.33254631080643865,,,,
ASO505-528_MT_20210623,A14,ASO511_10,KQ2091_L20_6-08-6_10uM_P43,34.9094446124369,26.009770384281,8.899674228155899,,,1.588857692471672,,,,,,
ASO505-528_MT_20210623,A15,ASO511_10,KQ2091_L20_6-08-6_10uM_P43,35.0404997802673,26.0537553241607,8.986744456106596,,,1.6759279204223692,,,,,,
ASO505-528_MT_20210623,A16,ASO511_10,KQ2091_L20_6-08-6_10uM_P43,35.9585109307082,26.5154995314053,9.4430113993029,,,2.1321948636186736,1.4458873548751747,0.36706631829956543,,,,
ASO505-528_MT_20210623,A17,ASO511_10,KQ2091_L20_6-08-6_10uM_P43,34.969352071754,26.5340626544863,8.435289417267704,,,1.1244728815834772,,,,,,
ASO505-528_MT_20210623,A18,ASO511_10,KQ2091_L20_6-08-6_10uM_P43,35.020260015625,26.6284491605174,8.3918108551076,,,1.0809943194233735,,,,,,
ASO505-528_MT_20210623,A19,ASO511_3,KQ2091_L20_6-08-6_3uM_P43,33.5917144125408,25.3941395516704,8.197574860870404,,,0.886758325186177,0.9253239537627748,0.5265622663885489,,,,
ASO505-528_MT_20210623,A20,ASO511_3,KQ2091_L20_6-08-6_3uM_P43,33.6135297687398,25.4256352635373,8.187894505202504,,,0.8770779695182771,,,,,,
ASO505-528_MT_20210623,A21,ASO511_3,KQ2091_L20_6-08-6_3uM_P43,33.8635303019748,25.5405781997067,8.322952102268097,,,1.0121355665838703,,,,,,
ASO505-528_MT_20210623,A22,ASO511_3,KQ2091_L20_6-08-6_3uM_P43,34.0606438041261,26.6092355515357,7.451408252590401,,,0.1405917169061741,0.5378852462711065,0.6887798074014385,,,,
ASO505-528_MT_20210623,A23,ASO511_3,KQ2091_L20_6-08-6_3uM_P43,34.554694570561,26.5502976018784,8.004396968682599,,,0.6935804329983721,,,,,,
ASO505-528_MT_20210623,A24,ASO511_3,KQ2091_L20_6-08-6_3uM_P43,34.7497627917838,26.6594626671908,8.090300124593,,,0.7794835889087732,,,,,,
ASO505-528_MT_20210623,B13,ASO512_10,KQ2092_L20_6-08-6_10uM_P43,34.3189495135279,25.156306231707,9.162643281820898,,,1.8518267461366715,1.5491246580270392,0.3417173351587028,,,,
ASO505-528_MT_20210623,B14,ASO512_10,KQ2092_L20_6-08-6_10uM_P43,33.6695158250324,25.1227188108264,8.546797014206,,,1.235980478521773,,,,,,
ASO505-528_MT_20210623,B15,ASO512_10,KQ2092_L20_6-08-6_10uM_P43,34.0367468129705,25.1663635278636,8.8703832851069,,,1.5595667494226735,,,,,,
ASO505-528_MT_20210623,B16,ASO512_10,KQ2092_L20_6-08-6_10uM_P43,33.5566040224993,24.7932165684182,8.763387454081101,,,1.4525709183968747,1.3255052231472408,0.3990094379978848,,,,
ASO505-528_MT_20210623,B17,ASO512_10,KQ2092_L20_6-08-6_10uM_P43,33.28914701801,24.8428823682615,8.4462646497485,,,1.135448114064273,,,,,,
ASO505-528_MT_20210623,B18,ASO512_10,KQ2092_L20_6-08-6_10uM_P43,33.608633498819,24.9093203261542,8.699313172664802,,,1.388496636980575,,,,,,
ASO505-528_MT_20210623,B19,ASO512_3,KQ2092_L20_6-08-6_3uM_P43,32.9646605641956,24.1005800453771,8.864080518818497,,,1.5532639831342703,1.3578020017080394,0.39017628496971274,,,,
ASO505-528_MT_20210623,B20,ASO512_3,KQ2092_L20_6-08-6_3uM_P43,32.5265856101364,24.1161126501992,8.410472959937202,,,1.0996564242529754,,,,,,
ASO505-528_MT_20210623,B21,ASO512_3,KQ2092_L20_6-08-6_3uM_P43,32.7168064243118,23.9855042908907,8.7313021334211,,,1.4204855977368727,,,,,,
ASO505-528_MT_20210623,B22,ASO512_3,KQ2092_L20_6-08-6_3uM_P43,32.961175315185,25.1921599434416,7.769015371743404,,,0.4581988360591769,0.2817821600774426,0.8225742640421823,,,,
ASO505-528_MT_20210623,B23,ASO512_3,KQ2092_L20_6-08-6_3uM_P43,32.826762921548,25.1982083997357,7.628554521812301,,,0.31773798612807447,,,,,,
ASO505-528_MT_20210623,B24,ASO512_3,KQ2092_L20_6-08-6_3uM_P43,32.6071504896908,25.2269242959615,7.380226193729303,,,0.06940965804507648,,,,,,
ASO505-528_MT_20210623,C13,ASO513_10,KQ2093_L19_6-08-5_10uM_P43,34.7979355577272,25.9238366055489,8.8740989521783,,,1.563282416494074,1.7368996296914414,0.300013717240505,,,,
ASO505-528_MT_20210623,C14,ASO513_10,KQ2093_L19_6-08-5_10uM_P43,34.8686737368223,25.9117695708938,8.956904165928503,,,1.646087630244276,,,,,,
ASO505-528_MT_20210623,C15,ASO513_10,KQ2093_L19_6-08-5_10uM_P43,35.2741887595078,25.9620433814876,9.312145378020201,,,2.0013288423359743,,,,,,
ASO505-528_MT_20210623,C16,ASO513_10,KQ2093_L19_6-08-5_10uM_P43,34.579822597019,25.9286921005536,8.651130496465402,,,1.3403139607811756,1.3517518816495062,0.39181597318479466,,,,
ASO505-528_MT_20210623,C17,ASO513_10,KQ2093_L19_6-08-5_10uM_P43,34.5359722772504,26.0101417779356,8.5258304993148,,,1.2150139636305735,,,,,,
ASO505-528_MT_20210623,C18,ASO513_10,KQ2093_L19_6-08-5_10uM_P43,34.894018022274,26.083273766053,8.810744256220996,,,1.4999277205367694,,,,,,
ASO505-528_MT_20210623,C19,ASO513_3,KQ2093_L19_6-08-5_3uM_P43,33.8796950693744,24.8098240314276,9.0698710379468,,,1.7590545022625736,1.7860868816341746,0.2899574513525804,,,,
ASO505-528_MT_20210623,C20,ASO513_3,KQ2093_L19_6-08-5_3uM_P43,34.0937915406751,24.8145787183024,9.279212822372699,,,1.9683962866884723,,,,,,
ASO505-528_MT_20210623,C21,ASO513_3,KQ2093_L19_6-08-5_3uM_P43,33.813448401591,24.8718220099553,8.941626391635705,,,1.6308098559514779,,,,,,
ASO505-528_MT_20210623,C22,ASO513_3,KQ2093_L19_6-08-5_3uM_P43,32.777674006322,26.307819049337,6.469854956985003,,,-0.8409615786992237,-0.7137473066146587,1.6400585349013908,,,,
ASO505-528_MT_20210623,C23,ASO513_3,KQ2093_L19_6-08-5_3uM_P43,33.1355903975764,26.3826392178117,6.7529511797647,,,-0.5578653559195264,,,,,,
ASO505-528_MT_20210623,C24,ASO513_3,KQ2093_L19_6-08-5_3uM_P43,33.0622502699022,26.4938487194432,6.568401550459001,,,-0.742414985225226,,,,,,
ASO505-528_MT_20210623,D13,ASO514_10,KQ2094_L19_6-08-5_10uM_P43,34.459330702551,26.4774666735592,7.981864028991801,,,0.6710474933075741,0.7229176088965049,0.6058709300076717,,,,
