Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO204-238_MT_1.2-9_20210701,M8,ASO229_3,KQ1002_L20_5-10-5_3uM_P1.2-8,34.29404563,27.95887485,6.34,,,,-1.03,,
ASO204-238_MT_1.2-9_20210701,M9,ASO229_3,KQ1002_L20_5-10-5_3uM_P1.2-8,34.30830226,27.97479224,6.33,,,,-1.03,,
ASO204-238_MT_1.2-9_20210701,M10,ASO229_3,KQ1002_L20_5-10-5_3uM_P1.2-8,34.12917126,27.47783097,6.65,,,,-0.71,-0.92,1.89
ASO204-238_MT_1.2-9_20210701,M11,ASO229_3,KQ1002_L20_5-10-5_3uM_P1.2-8,34.05462103,27.40762161,6.65,,,,-0.72,,
ASO204-238_MT_1.2-9_20210701,M12,ASO229_3,KQ1002_L20_5-10-5_3uM_P1.2-8,33.5657858,27.52453252,6.04,,,,-1.32,,
ASO204-238_MT_1.2-9_20210701,M13,ASO237_10,KQ520_L20_5-10-5_10uM_P1.2-8,33.29560088,26.18313223,7.11,,,,-0.25,0.07,0.96
ASO204-238_MT_1.2-9_20210701,M14,ASO237_10,KQ520_L20_5-10-5_10uM_P1.2-8,33.98522388,26.22537697,7.76,,,,0.40,,
ASO204-238_MT_1.2-9_20210701,M15,ASO237_10,KQ520_L20_5-10-5_10uM_P1.2-8,33.6946482,26.27675617,7.42,,,,0.05,,
ASO204-238_MT_1.2-9_20210701,M16,ASO237_10,KQ520_L20_5-10-5_10uM_P1.2-8,33.70082574,26.74801585,6.95,,,,-0.41,-0.19,1.14
ASO204-238_MT_1.2-9_20210701,M17,ASO237_10,KQ520_L20_5-10-5_10uM_P1.2-8,34.16383539,26.78207303,7.38,,,,0.02,,
ASO204-238_MT_1.2-9_20210701,M18,ASO237_10,KQ520_L20_5-10-5_10uM_P1.2-8,34.01562902,26.8364052,7.18,,,,-0.19,,
ASO204-238_MT_1.2-9_20210701,M19,ASO237_3,KQ520_L20_5-10-5_3uM_P1.2-8,29.56473498,22.52663434,7.04,,,,-0.33,-0.46,1.37
ASO204-238_MT_1.2-9_20210701,M20,ASO237_3,KQ520_L20_5-10-5_3uM_P1.2-8,29.50534566,22.51037434,6.99,,,,-0.37,,
ASO204-238_MT_1.2-9_20210701,M21,ASO237_3,KQ520_L20_5-10-5_3uM_P1.2-8,29.25848912,22.56459746,6.69,,,,-0.67,,
ASO204-238_MT_1.2-9_20210701,M22,ASO237_3,KQ520_L20_5-10-5_3uM_P1.2-8,29.50781158,22.53488979,6.97,,,,-0.39,-0.40,1.32
ASO204-238_MT_1.2-9_20210701,M23,ASO237_3,KQ520_L20_5-10-5_3uM_P1.2-8,29.47890125,22.5460435,6.93,,,,-0.43,,
ASO204-238_MT_1.2-9_20210701,M24,ASO237_3,KQ520_L20_5-10-5_3uM_P1.2-8,29.63132585,22.63309508,7.00,,,,-0.37,,
ASO204-238_MT_1.2-9_20210701,N1,ASO231_10,KQ513_L20_5-10-5_10uM_P1.2-8,31.59569219,23.9897883,7.61,,,,0.24,0.18,0.88
ASO204-238_MT_1.2-9_20210701,N2,ASO231_10,KQ513_L20_5-10-5_10uM_P1.2-8,31.54716429,24.01808873,7.53,,,,0.16,,
ASO204-238_MT_1.2-9_20210701,N3,ASO231_10,KQ513_L20_5-10-5_10uM_P1.2-8,31.51536069,24.00417909,7.51,,,,0.15,,
ASO204-238_MT_1.2-9_20210701,N4,ASO231_10,KQ513_L20_5-10-5_10uM_P1.2-8,31.52989156,23.75784896,7.77,,,,0.41,0.41,0.75
ASO204-238_MT_1.2-9_20210701,N5,ASO231_10,KQ513_L20_5-10-5_10uM_P1.2-8,31.4702778,23.74840945,7.72,,,,0.36,,
ASO204-238_MT_1.2-9_20210701,N6,ASO231_10,KQ513_L20_5-10-5_10uM_P1.2-8,31.64850337,23.80440563,7.84,,,,0.48,,
ASO204-238_MT_1.2-9_20210701,N7,ASO231_3,KQ513_L20_5-10-5_3uM_P1.2-8,29.85543298,22.50439682,7.35,,,,-0.01,0.03,0.98
ASO204-238_MT_1.2-9_20210701,N8,ASO231_3,KQ513_L20_5-10-5_3uM_P1.2-8,29.92228137,22.5319625,7.39,,,,0.03,,
