,Experiment Name,SampleName,ASO Microsynth ID,Exp_zscore,Exp,Test plate #,Avg Exp,Avg Exp_zscore,Avg Exp_zscore range,Exp t_stat,Exp p_value,Exp dof,Tier
624,ASO193-216_MT_20210616,ASO205_10,KQ997_10,0.9229175980888504,0.8012643813405604,18.0,0.7188405480155966,0.17359189057582528,0.3471837811516495,0.3873894579879487,0.7220566340946253,3.3095064513433354,
625,ASO193-216_total_20210616,ASO205_10,KQ997_10,1.032435893233602,0.4886053733244553,18.0,0.4292918527454714,0.241350947510785,0.48270189502157,0.548283129578123,0.6142368617651082,3.7829418562646175,
626,ASO193-216_WT_20210616,ASO205_10,KQ997_10,1.2921715180714886,0.8154456442530039,18.0,0.62569811065581,-0.11922267724402365,0.23844535448804893,-0.26346036541352,0.8075669462129947,3.3541267645157022,
627,ASO193-216_MT_20210616,ASO205_3,KQ997_3,0.3507628982054843,1.105858695480005,18.0,1.123860592893231,0.5358188217396863,1.0716376434793748,1.4499718826536234,0.2701633658637899,2.265034621649158,
628,ASO193-216_total_20210616,ASO205_3,KQ997_3,0.4582904835249787,0.7815752782031182,18.0,0.7791530564530628,0.39143592711504527,0.7828718542300936,0.9492939231708112,0.4035161718750114,3.486714327580795,
629,ASO193-216_WT_20210616,ASO205_3,KQ997_3,1.0936414501664138,1.0279332599303703,18.0,1.0818339976697404,0.0773398510640033,0.15467970212801627,0.17005452703844987,0.8744393416344337,3.4587414418473865,
630,ASO193-216_MT_20210616,ASO206_10,KQ349_10,1.01269133254132,0.6194763792259635,18.0,0.6461343218072334,-0.5987945283193575,1.197589056638715,-1.7380502218234415,0.18704195944939594,2.801455846653713,
631,ASO193-216_total_20210616,ASO206_10,KQ349_10,0.4220291903972894,0.5521485586664849,18.0,0.5510174688377726,-0.44059716239916674,0.8811943247983316,-1.1021755415914334,0.3578731835260623,2.7335474072980213,
632,ASO193-216_MT_20210616,ASO207_10,KQ348_10,0.0799892274318191,0.8447667168581255,18.0,0.7535709909693483,-0.46816555481159006,0.9363311096231801,-1.1947875490063806,0.32256788124557784,2.8321470382460476,
633,ASO193-216_total_20210616,ASO207_10,KQ348_10,1.0215936198070483,0.6297518765263287,18.0,0.7374646706187421,-0.22035896581976802,0.4407179316395377,-0.497494254562398,0.6530484562729518,2.997176810069081,
634,ASO193-216_MT_20210616,ASO207_3,KQ348_3,0.1281469443103004,0.90503115441892,18.0,0.8892715887825071,-0.24202486787689423,0.4840497357537893,-0.5499296678400543,0.6276328820673786,2.498716151255848,
637,ASO193-216_MT_20210616,ASO208_3,KQ272_3,0.6116701015726904,0.5714588913101879,18.0,0.6061957125354415,0.1873590882494102,0.3747181764988204,0.4194119137072452,0.6997795979377378,3.4364228008170254,
638,ASO193-216_total_20210616,ASO208_3,KQ272_3,0.7814922436862283,0.61591273347424,18.0,0.6544142674926415,-0.020021964737911856,0.04004392947582371,-0.04387648169757609,0.9683749767884042,2.410167787064321,
639,ASO193-216_MT_20210616,ASO209_3,KQ347_3,1.0231645023563272,1.1759595972261456,18.0,1.0727300608541377,-0.4474324145691827,0.8948648291383623,-1.1246267197442155,0.359442643953957,2.431214720455744,
35,ASO1-24_total_20210611,ASO20_10,KQ394_10,0.664825414328736,0.7283235406395526,2.0,0.8644812270768728,-0.31817736308341943,0.6363547261668385,-0.7437296727064637,0.5105352281342138,3.027970081164359,
36,ASO1-24_MT_20210611,ASO20_10,KQ394_10,0.91300382139347,0.5852936477091581,2.0,0.8705034451105771,0.08719707743111342,0.17439415486222684,0.191916755151448,0.8578406685298056,3.7129627019895652,
37,ASO1-24_WT_20210611,ASO20_10,KQ394_10,0.4498222557563745,0.8155624799167956,2.0,0.9412234647690069,-0.12035598909414574,0.2407119781882912,-0.26600886910059357,0.8096618697196601,2.6347042615973435,
38,ASO1-24_total_20210611,ASO20_3,KQ394_3,0.4266051216103305,1.1276931982019869,2.0,1.1236288611316003,0.3915894577959287,0.7831789155918593,0.9497502033099708,0.397258779927635,3.9032879090493875,
39,ASO1-24_WT_20210611,ASO20_3,KQ394_3,0.9005001928027538,1.1717572200806323,2.0,1.2218880469788609,-0.04058071419076737,0.08116142838153093,-0.08899586847069846,0.9359424231585913,2.4109821206792463,
640,ASO193-216_MT_20210616,ASO210_10,KQ271_10,0.6219999655508095,0.5117424133424361,18.0,0.5488301991445144,-0.34338702172984004,0.686774043459681,-0.8119583135371542,0.4743660555434168,3.1081218216645596,
641,ASO193-216_WT_20210616,ASO210_10,KQ271_10,0.1706093422246097,0.4831159968912617,18.0,0.4461625341952315,-0.6174382361401329,1.2348764722802679,-1.8365580068709197,0.20549969439809648,2.035080414916094,
642,ASO193-216_MT_20210616,ASO211_10,KQ998_10,0.6009076595276017,2.032598883654688,18.0,2.0445784318491835,-0.5367294454743697,1.073458890948737,-1.453736365238165,0.2400394294468168,3.0686128673112254,
643,ASO193-216_total_20210616,ASO211_10,KQ998_10,0.5376343663816614,1.2707293958693109,18.0,1.2875749946281327,-0.36748881221010404,0.7349776244202104,-0.879544193681418,0.46382509706904707,2.2205323344652714,
644,ASO193-216_total_20210616,ASO211_3,KQ998_3,0.2091810055232139,1.896471445159329,18.0,1.8418238500403066,-0.2760753698457382,0.690188424614347,-0.542164333808278,0.6795633506943919,2.178054404947206,
645,ASO193-216_WT_20210616,ASO211_3,KQ998_3,1.6161797372531146,2.0301637508263792,18.0,1.683215636424478,0.5753096622680629,1.1506193245361271,1.623407475440701,0.24446065204089576,2.0250804269184806,
646,ASO193-216_MT_20210616,ASO212_10,KQ494_10,1.9920262378289924,1.7701597390927588,18.0,1.489453242627853,0.4131392492242755,0.8262784984485523,1.0150433301421455,0.4085315724800093,2.198884664068823,
647,ASO193-216_total_20210616,ASO212_10,KQ494_10,,,18.0,0.7700887439180345,-0.3665153811575651,0.5497730717363476,,,,
648,ASO193-216_total_20210616,ASO212_3,KQ494_3,0.8743589521951649,0.8747806970517292,18.0,1.0303536549514176,-0.2708927266157301,0.5417854532314619,-0.6214907911552708,0.5856261862591442,2.5345851680528413,
649,ASO193-216_MT_20210616,ASO213_10,KQ493_10,1.8722512695313855,2.560394887934446,18.0,1.1502296728201264,0.25845074576378585,0.5169014915275719,0.5903932082160467,0.6015208458793387,2.6454164365157222,
650,ASO193-216_total_20210616,ASO213_10,KQ493_10,0.3970589336401537,0.6805754863690037,18.0,0.8393435242565941,-0.05057131565801295,0.10114263131602566,-0.11096660769796574,0.9191475275375508,2.7860907741945526,
651,ASO193-216_WT_20210616,ASO213_10,KQ493_10,,,18.0,0.5998975144640023,-0.30392038658317044,0.4052271821108935,,,,
652,ASO193-216_total_20210616,ASO213_3,KQ493_3,0.9075863016258984,0.691283050402291,18.0,0.8494621239484461,-0.12415407903766743,0.2483081580753354,-0.27455908191013817,0.7985786342922092,3.6255768276961873,
653,ASO193-216_WT_20210616,ASO213_3,KQ493_3,0.4822888340076372,1.111912558053911,18.0,1.0613937300453367,0.2341125783221189,0.46822515664423725,0.530662702112486,0.6371777961778766,2.6278849728224474,
654,ASO193-216_MT_20210616,ASO214_10,KQ492_10,0.5111823415674684,0.5647534510690155,18.0,0.563803099784611,-0.5146159482163956,1.0292318964327904,-1.3650437359480874,0.3021383170991557,2.0610297169864245,
655,ASO193-216_total_20210616,ASO214_10,KQ492_10,0.0685272980553483,1.0440476370820435,18.0,0.744537144772502,-0.5121241986039407,1.0242483972078817,-1.0370533346891253,0.41737547914161544,3.651936441723554,
656,ASO193-216_WT_20210616,ASO214_10,KQ492_10,0.5835890687481718,0.4950290604698615,18.0,0.47619609473430424,0.3523219155088895,0.7046438310177798,0.8367283697392989,0.48786155261886527,2.0798069027129396,
657,ASO193-216_MT_20210616,ASO214_3,KQ492_3,0.3875108679988218,1.3033290115476936,18.0,1.4712435105622212,0.012592703655069476,0.025185407310138422,0.027591856779175784,0.9794614784147477,3.565725894056412,
658,ASO193-216_total_20210616,ASO214_3,KQ492_3,0.342004001920524,1.3707298879329224,18.0,1.2356947883803178,0.08008463245417782,0.16016926490835565,0.17613574103423135,0.872825006937719,2.63723307619177,
659,ASO193-216_WT_20210616,ASO214_3,KQ492_3,0.9379149166547572,0.6743190309268647,18.0,0.9772800619564568,-0.02703567456418445,0.05407134912836923,-0.05925818903687186,0.9561665383260461,3.2886438066643726,
660,ASO193-216_MT_20210616,ASO216_10,KQ298_10,0.1897576245935951,0.805161966224506,18.0,0.7041301099239169,-0.6022360264855806,1.2044720529711594,-1.755698572742734,0.16189200082141247,3.600351354922095,
661,ASO193-216_total_20210616,ASO216_10,KQ298_10,0.5927834536728143,0.6846358371784004,18.0,0.5875223065007634,-0.4940187973705401,0.9880375947410827,-1.2871023270811497,0.27232692961383304,3.7186913157980332,
662,ASO193-216_WT_20210616,ASO216_10,KQ298_10,0.1039848131184509,0.8792830074531902,18.0,0.8162903798808664,-0.514016818954318,1.028033637908636,-1.3627160934362879,0.29026750836159493,2.3172434220820812,
663,ASO193-216_total_20210616,ASO216_3,KQ298_3,0.8919371286591583,0.8415975358729073,18.0,0.7971300149298655,-0.3437220655346445,0.687444131069289,-0.8128813412339039,0.4621293023350694,3.978441968003027,
664,ASO193-216_WT_20210616,ASO216_3,KQ298_3,0.21592744755178,0.945256244716952,18.0,0.9075349829453773,-0.410954199566808,0.8219083991336141,-1.0083058165273653,0.3939610036517683,2.7374238971909532,
674,ASO217-240_WT_20210616,ASO219_3,KQ500_L20_5-10-5_3uM_P19,0.6460583660255063,0.3681979088697633,19.0,0.3655699773257333,0.6074088182282595,1.2148176364565173,1.7826687808115025,0.1643416143025726,3.29609068926156,
678,ASO217-240_total_20210616,ASO220_3,KQ499_L20_5-10-5_3uM_P19,0.375311375535652,0.3555999943073439,19.0,0.3601478943819447,0.45931625225604006,0.9186325045120791,1.1644485500999524,0.3193728535671443,3.4009606653999622,
685,ASO217-240_MT_20210616,ASO222_10,KQ299_L20_5-10-5_10uM_P19,1.191334319471224,0.4920154267454459,19.0,0.6929367133918743,-0.13712072043232898,0.27424144086465796,-0.30386397086862715,0.777793698685879,3.640982259409336,
686,ASO217-240_WT_20210616,ASO222_3,KQ299_L20_5-10-5_3uM_P19,0.7268668324857164,0.6275178101024161,19.0,0.7484277034136527,0.2514312418858205,0.5028624837716429,0.5730219492755956,0.6007598409047745,3.570911949948516,
687,ASO217-240_MT_20210616,ASO223_3,KQ1000_L20_5-10-5_3uM_P19,0.778583404839186,0.7371011937427141,19.0,0.71419126274153,-0.0534300663980833,0.10686013279616258,-0.11726043385302796,0.9136122707802126,3.209012161448216,
688,ASO217-240_total_20210616,ASO223_3,KQ1000_L20_5-10-5_3uM_P19,1.214405221096675,0.4661358878625919,19.0,0.4832944770219479,-0.4880567720875332,0.9761135441750639,-1.2652984813850776,0.29421411736778386,3.033666853308123,
689,ASO217-240_WT_20210616,ASO223_3,KQ1000_L20_5-10-5_3uM_P19,0.5597537784008769,0.86348866851139,19.0,0.864936891279124,0.5842451504413542,1.1684903008827066,1.6658909170571157,0.21193270201893435,2.5056399569270806,
690,ASO217-240_MT_20210616,ASO224_10,KQ216_L20_5-10-5_10uM_P19,0.5110394823265934,0.6920372320395837,19.0,0.6777960747050508,0.24660710317907325,0.4932142063581465,0.5611528820039307,0.6074157102810303,3.6408326104428004,
691,ASO217-240_total_20210616,ASO224_10,KQ216_L20_5-10-5_10uM_P19,0.4616759688097984,0.4649556136604637,19.0,0.47744806237102716,-0.08958191551726774,0.17916383103453878,-0.19721602632365132,0.8546024461961264,3.489030599351255,
692,ASO217-240_WT_20210616,ASO224_10,KQ216_L20_5-10-5_10uM_P19,1.3780919905579705,0.9499713695052974,19.0,0.8403416002224763,0.22898152367488334,0.45796304734976667,0.5182418774974572,0.644148071658883,2.6688920474494546,
693,ASO217-240_MT_20210616,ASO224_3,KQ216_L20_5-10-5_3uM_P19,1.6232032972524673,0.9216917694598618,19.0,0.8734339622823165,0.3133236694778168,0.6266473389556336,0.7308559538509241,0.5072543054109906,3.811047758241314,
694,ASO217-240_total_20210616,ASO224_3,KQ216_L20_5-10-5_3uM_P19,0.7985307513737122,0.6719668068492992,19.0,0.6902875278310815,-0.37856882973715256,0.7571376594743102,-0.9114740980493835,0.44727347706172016,2.2996049992516436,
695,ASO217-240_WT_20210616,ASO224_3,KQ216_L20_5-10-5_3uM_P19,0.7372983528509144,1.1820133017115415,19.0,1.1514919443869565,0.44739577019657734,0.8947915403931589,1.1245054947852542,0.3350992809230804,3.338123296024413,
696,ASO217-240_MT_20210616,ASO225_10,KQ017_L20_5-10-5_10uM_P19,1.0258396954006617,0.7504140698282402,19.0,0.7831429137818412,-0.12204150158307979,0.24408300316615344,-0.2698014787691925,0.8010734513544339,3.8735504230469378,
697,ASO217-240_total_20210616,ASO225_10,KQ017_L20_5-10-5_10uM_P19,1.7036591196984394,0.6551869272310489,19.0,0.5564489648386407,0.01130623836483358,0.02261247672966716,0.024772627270884886,0.9819921927918532,2.6316920192535598,
698,ASO217-240_WT_20210616,ASO225_10,KQ017_L20_5-10-5_10uM_P19,0.6479316357028982,0.9203986349724166,19.0,0.9056854986686171,0.3715237870400743,0.7430475740801465,0.891106150619737,0.42894703273128015,3.562775734765486,
699,ASO217-240_MT_20210616,ASO225_3,KQ017_L20_5-10-5_3uM_P19,1.2400824878776755,0.8706186425605651,19.0,0.9397531285735591,-0.4764336018346054,0.9528672036692072,-1.2236936589365686,0.29442084000653684,3.634738643865973,
700,ASO217-240_WT_20210616,ASO225_3,KQ017_L20_5-10-5_3uM_P19,0.1887903699219303,1.0930046823690311,19.0,1.073118330690935,-0.05006522988244893,0.10013045976489786,-0.10985275678748208,0.9195883784223217,2.9424706028575596,
701,ASO217-240_total_20210616,ASO226_10,KQ018_L20_5-10-5_10uM_P19,1.164108144823298,1.055105605986542,19.0,0.9684388002291349,0.5123868219035772,1.0247736438071553,1.3564025523479244,0.30225633915492356,2.1023175267175382,
702,ASO217-240_MT_20210616,ASO226_3,KQ018_L20_5-10-5_3uM_P19,0.6834954306588852,1.0822720867419426,19.0,1.0094237977380376,-0.1211252942779757,0.2422505885559465,-0.2677395479211605,0.8052048183383846,3.207284529182327,
703,ASO217-240_total_20210616,ASO226_3,KQ018_L20_5-10-5_3uM_P19,0.3892669823592363,0.8424641602816724,19.0,0.831882826813489,0.17348648799006902,0.34697297598013804,0.38714542401729524,0.7276316827120809,2.6477938166538784,
704,ASO217-240_WT_20210616,ASO226_3,KQ018_L20_5-10-5_3uM_P19,0.9374638726355656,1.2304156376359563,19.0,1.1835037069614873,0.3561204988340392,0.7122409976680728,0.8473587994556185,0.4685115657537035,2.564486508955392,
705,ASO217-240_total_20210616,ASO227_10,KQ019_L20_5-10-5_10uM_P19,0.345408721638626,0.4622588817618812,19.0,0.5404497617066255,0.3927446399246735,0.7854892798493476,0.9531871950768618,0.40869267631250394,3.1030099355776626,
706,ASO217-240_WT_20210616,ASO227_10,KQ019_L20_5-10-5_10uM_P19,1.4815050342085323,0.9071726675472136,19.0,0.7904949790585295,0.3816344725720721,0.7632689451441442,0.9204108373684525,0.41758200131705786,3.4197178567826905,
707,ASO217-240_total_20210616,ASO227_3,KQ019_L20_5-10-5_3uM_P19,0.0756416329020288,0.6268064454439384,19.0,0.6419578454058179,0.3594439163666523,0.7188878327333025,0.8567096508133226,0.4400251226465503,3.988670915860942,
708,ASO217-240_WT_20210616,ASO227_3,KQ019_L20_5-10-5_3uM_P19,1.45134377060775,0.925856648960834,19.0,0.862991447200109,0.5181663233349839,1.0363326466699694,1.3789153709135824,0.2616039595663487,3.005020023171673,
709,ASO217-240_MT_20210616,ASO228_10,KQ020_L20_5-10-5_10uM_P19,0.7112379609912153,0.5761334081334906,19.0,0.5404585278697254,-0.12503769930475753,0.25007539860951766,-0.276550380970623,0.7999662709057693,3.021315311304582,
710,ASO217-240_WT_20210616,ASO228_10,KQ020_L20_5-10-5_10uM_P19,0.0590037548786911,0.6462054733212385,19.0,0.6757173580028093,0.3466983759721044,0.6933967519442099,0.8211005871959355,0.46469335819093766,3.437235658193867,
711,ASO217-240_MT_20210616,ASO228_3,KQ020_L20_5-10-5_3uM_P19,1.5524951574999388,0.635171826309571,19.0,0.6976313275085975,-0.02878235242306879,0.057564704846140284,-0.06309034184309202,0.9550991467136724,2.1391983705365516,
712,ASO217-240_WT_20210616,ASO228_3,KQ020_L20_5-10-5_3uM_P19,1.677060079460745,0.6560432969495648,19.0,0.728530436341286,-0.5470568968453484,1.0941137936906933,-1.4971544994807382,0.21344756442978757,3.7427283781569267,
713,ASO217-240_MT_20210616,ASO229_10,KQ1002_L20_5-10-5_10uM_P20,1.337830654425077,0.3326964114786855,20.0,0.9018401957098836,0.0704152894924563,0.11735881582076069,0.08327685115909329,0.9470767702583758,2.0086523334963973,
714,ASO217-240_total_20210616,ASO229_10,KQ1002_L20_5-10-5_10uM_P20,,,20.0,1.157390159654182,-0.20632865556784571,0.4126573111356912,-0.3469231447055921,0.7617702610464504,3.9975313889036532,
715,ASO217-240_WT_20210616,ASO229_10,KQ1002_L20_5-10-5_10uM_P20,0.6038895023420804,1.8758387786018056,20.0,1.5667955757310625,0.08559601940314672,0.17119203880629344,0.18836134854403655,0.867634776761194,2.044983403130998,
716,ASO217-240_MT_20210616,ASO229_3,KQ1002_L20_5-10-5_3uM_P20,0.5130012230765159,1.882392563895034,20.0,1.5954726927700789,0.07751915383041989,0.1937978845760509,0.1515608502437857,0.9004122680740549,2.6808600290520324,
717,ASO217-240_total_20210616,ASO229_3,KQ1002_L20_5-10-5_3uM_P20,0.5297516063812432,1.1416614790385184,20.0,1.8167375055755484,0.3951534685117702,0.79030693702354,0.9603763695560971,0.3953788566428,3.6967963000531676,
40,ASO1-24_total_20210611,ASO22_10,KQ392_10,0.0054141885168846,1.1892353966244535,2.0,1.0725894282987707,-0.559260529198237,1.1185210583964718,-1.5502736077182988,0.20949665959949856,3.3479169907209148,
41,ASO1-24_MT_20210611,ASO22_10,KQ392_10,0.5408358479707241,0.8858380867242969,2.0,1.016668491182094,0.35713960658960325,0.7142792131792042,0.8502211649990491,0.45105476428773406,3.3900241717603183,
42,ASO1-24_WT_20210611,ASO22_10,KQ392_10,0.9887730960334322,1.5110505940144152,2.0,1.4363302945714629,0.3923852982375604,0.784770596475119,0.9521173156258563,0.4040851327641316,3.3773065205054387,
43,ASO1-24_total_20210611,ASO22_3,KQ392_3,1.215072104248763,1.119065351189447,2.0,1.1801350398237378,-0.4548060133230963,0.9096120266461926,-1.1492140222657283,0.32898767241413257,3.2031662086108854,
44,ASO1-24_WT_20210611,ASO22_3,KQ392_3,0.0824679962148336,1.3378727229267318,2.0,1.3781429221081136,0.4469058960426396,0.8938117920852792,1.1228858227834868,0.3281011381976309,3.7553423986218384,
718,ASO217-240_MT_20210616,ASO230_10,KQ1001_L20_5-10-5_10uM_P20,0.4507582551565449,0.652757896022377,20.0,0.6374291716801479,-0.5972693370344898,1.1945386740689807,-1.7303022731847517,0.16035148283698228,3.9057946010386972,
719,ASO217-240_total_20210616,ASO230_10,KQ1001_L20_5-10-5_10uM_P20,0.7481047650283065,0.7249761334112909,20.0,0.8376226165767956,-0.3406212874798005,0.6812425749596007,-0.8043557973152983,0.47140528687550953,3.563554570305507,
720,ASO217-240_WT_20210616,ASO230_10,KQ1001_L20_5-10-5_10uM_P20,0.8662665139394591,0.7499050973630609,20.0,0.8752998784246243,0.059671449421925704,0.11934289884385141,0.13101379424521692,0.9034748084222438,3.2431457652071565,
721,ASO217-240_MT_20210616,ASO230_3,KQ1001_L20_5-10-5_3uM_P20,0.7600114679654909,0.8223073008793276,20.0,0.8264138510067154,-0.2543927131068377,0.508785426213689,-0.5803359539159928,0.5935014221139832,3.9080612905608185,
722,ASO217-240_total_20210616,ASO230_3,KQ1001_L20_5-10-5_3uM_P20,0.3730865015695745,0.6896053569311362,20.0,0.6965655661511428,0.5791454178845492,1.158290835769095,1.641482004757978,0.2101499955806671,2.674166816696416,
724,ASO217-240_MT_20210616,ASO232_3,KQ236_L20_5-10-5_3uM_P20,0.2662984794008378,0.803175827484433,20.0,0.7585285066100936,-0.5374903178682021,1.0749806357364062,-1.4568895525349028,0.2589779361125363,2.4813722380983037,
725,ASO217-240_WT_20210616,ASO232_3,KQ236_L20_5-10-5_3uM_P20,0.1328209263262906,1.0724938935491872,20.0,1.1062657343507276,0.358267763582539,0.7165355271650747,0.8533949862529758,0.453409834107445,3.1511237051925334,
726,ASO217-240_MT_20210616,ASO233_10,KQ512_L20_5-10-5_10uM_P20,1.9669312942635817,0.5891658096046846,20.0,0.5305559708747258,0.5548848481856572,1.109769696371313,1.530991896321993,0.25902733872680467,2.1118254921813038,
727,ASO217-240_total_20210616,ASO233_10,KQ512_L20_5-10-5_10uM_P20,0.6792104301352682,0.4090353810020101,20.0,0.4390303580268469,-0.10616063912297842,0.21232127824595684,-0.23417520158144686,0.8325876424617281,2.5137300256434796,
728,ASO217-240_WT_20210616,ASO233_10,KQ512_L20_5-10-5_10uM_P20,0.884191258020925,0.8322596656919574,20.0,0.7175449007209598,-0.21405875872467156,0.428117517449342,-0.48243005739894124,0.6574519292404777,3.5857736788428656,
729,ASO217-240_MT_20210616,ASO234_10,KQ235_L20_5-10-5_10uM_P20,0.4152654998179615,0.7487856122484853,20.0,0.6960203009291931,-0.5330669175818465,1.066133835163693,-1.438656592064912,0.22521788037635987,3.9096497548185054,
730,ASO217-240_MT_20210616,ASO234_3,KQ235_L20_5-10-5_3uM_P20,0.514313779962773,0.6355063304090542,20.0,0.6351538390360475,0.5092596158267709,1.0185192316535419,1.3443669770842617,0.28469346235483417,2.583036115002605,
731,ASO217-240_total_20210616,ASO234_3,KQ235_L20_5-10-5_3uM_P20,1.3400227080099676,0.6230378729825798,20.0,0.5995480045234757,0.5457302062592846,1.0914604125185767,1.4915006101893722,0.2101022077779499,3.9998433308482615,
732,ASO217-240_WT_20210616,ASO234_3,KQ235_L20_5-10-5_3uM_P20,0.6798485151533181,0.7891738814493723,20.0,0.8553628989483144,0.6203715805206423,1.240743161041287,1.8527380147840786,0.19125438174598464,2.241729778612928,
733,ASO217-240_total_20210616,ASO236_10,KQ521_L20_5-10-5_10uM_P20,1.933907751666102,1.5455613780704105,20.0,1.2219528703480655,0.34654448551472444,0.6930889710294489,0.8206747384312755,0.4851767038199126,2.4064110935826313,
734,ASO217-240_total_20210616,ASO236_3,KQ521_L20_5-10-5_3uM_P20,0.9110723497935423,1.271108760110106,20.0,1.2295317580848433,0.26132962612787997,0.5226592522557565,0.5975531306312722,0.5836820519132464,3.8281394552329613,
735,ASO217-240_MT_20210616,ASO237_3,KQ520_L20_5-10-5_3uM_P20,0.2302771275875791,1.0833815150809996,20.0,1.0431931196005353,-0.44086706011890076,0.8817341202378053,-1.1030559951158339,0.34283373729501876,3.3519525202445086,
736,ASO217-240_total_20210616,ASO237_3,KQ520_L20_5-10-5_3uM_P20,1.1177397650193146,1.125291275738327,20.0,1.209635434726482,-0.24303533286892037,0.48607066573784535,-0.5524004103465322,0.6207222064468837,2.873601276833393,
